,revid_A,revid_B,distCol
2564,519825986,988638385,0.0
2565,676931171,944256723,0.0
2566,676931257,926152545,0.0
2567,920700118,1021727076,0.0
2568,1030210119,1030228934,0.0
2569,1030949136,1031204106,0.0
2570,1031203902,1031490826,0.0
2571,1015289346,1031203969,0.5
2572,1015289346,1026210303,0.0
2573,1015289679,1031313155,0.5
2574,1021188497,1026124433,0.0
2575,1021727076,1026211301,0.0
2576,1021727734,1030210119,0.5
2577,1021731680,1027834092,0.5
2578,1021733731,1026470342,0.0
2579,1021733731,1027266569,0.0
2580,925217532,1014999752,0.5
2581,933659723,1030228934,0.5
2582,933697724,934729034,0.0
2583,969358269,1020704764,0.0
2584,969358269,1031313151,0.5
2585,1001971697,1015619258,0.5
2586,1026208660,1030210317,0.5
2587,1026210303,1028311245,0.5
2588,1013336910,1031490826,0.6666666666666667
2589,1014614356,1026472216,0.5
2590,1014999752,1026229786,0.5
2591,1015619258,1026208660,0.5
2592,415260959,986349135,0.0
2593,519825986,1028003975,0.5
2594,947941918,960206221,0.0
2595,951353093,1030210317,0.5
2596,951441234,1021733731,0.0
2597,1015608105,1028003996,0.0
2598,1030949136,1031559165,0.0
2599,1018870665,1031176840,0.5
2600,1021732883,1026204454,0.0
2601,930572575,1026229786,0.0
2602,934729034,1021653584,0.0
2603,960206221,1026119464,0.0
2604,988638385,1024202345,0.5
2605,1024350367,1030210317,0.5
2606,1026118966,1031313151,0.5
2607,1026119464,1026208660,0.0
2608,1026123293,1031313155,0.5
2609,1026124433,1031176840,0.5
2610,1026472216,1031211876,0.5
2611,1019581536,1021188377,0.5
2612,1019581536,1031176840,0.6666666666666667
2613,1024202345,1031204106,0.6666666666666667
2614,1024202345,1026566001,0.5
2615,1028311245,1030210119,0.6666666666666667
2616,1028311245,1031559617,0.6666666666666667
2617,428224858,964741318,0.0
2618,920700118,1026566001,0.0
2619,920701603,1021727076,0.0
2620,920701603,1030948996,0.5
2621,951353093,964741318,0.0
2622,1015289679,1026119464,0.0
2623,1015815891,1031204106,0.5
2624,1018870665,1021754882,0.0
2625,1021188377,1031559165,0.5
2626,925217532,964741318,0.0
2627,930572575,1014999752,0.5
2628,932493922,1027266569,0.0
2629,933697724,1013336910,0.5
2630,933697724,1028311199,0.5
2631,961543112,1015289679,0.0
2632,988509148,1025280293,0.0
2633,1024350367,1030228934,0.5
2634,1026208660,1030259444,0.5
2635,1028004221,1031204106,0.6666666666666667
2636,414518744,1024350367,0.0
2637,414518744,920700118,0.0
2638,519825986,1021733731,0.0
2639,676931257,1026068418,0.0
2640,676931257,1031313155,0.5
2641,951441234,1031559165,0.5
2642,1017053352,1024202345,0.5
2643,1030228934,1030949136,0.0
2644,1030948996,1031203902,0.0
2645,1015815891,1021727734,0.0
2646,1018870665,1030949136,0.5
2647,1021727734,1031559617,0.5
2648,1021727734,1027834092,0.5
2649,1021732883,1030210317,0.5
2650,1021734055,1026120318,0.0
2651,1021734055,1026211301,0.0
2652,926152545,951353093,0.0
2653,933659723,1031313155,0.5
2654,990711368,1026208660,0.0
2655,1001971697,1021727076,0.0
2656,1001971697,1024350367,0.0
2657,1026119464,1031203808,0.5
2658,1026119464,1026472216,0.0
2659,1015619258,1027266569,0.5
2660,415260959,951353093,0.0
2661,519825986,933697724,0.0
2662,519825986,1031203902,0.5
2663,676930901,1031203902,0.5
2664,676930901,1026123293,0.0
2665,676930972,1024350367,0.0
2666,676931058,1025280293,0.0
2667,676931171,1026211301,0.0
2668,920700118,1031211876,0.5
2669,920700118,1026204454,0.0
2670,920701603,1021733731,0.0
2671,951353093,1021731652,0.0
2672,964741318,1031490826,0.5
2673,1012808131,1028003975,0.0
2674,1013336910,1031313155,0.0
2675,1020704764,1030210119,0.5
2676,1021727076,1026068418,0.0
2677,1021733731,1024350367,0.0
2678,1021754882,1027266569,0.0
2679,926152545,1028004109,0.5
2680,932493922,1026208660,0.0
2681,961538323,1031204106,0.5
2682,986349135,1018870665,0.0
2683,988509148,1027834092,0.5
2684,988638385,1020704764,0.0
2685,990711368,1031559617,0.5
2686,1001971697,1031203969,0.5
2687,1001971697,1028003996,0.5
2688,1024350367,1026119464,0.0
2689,1026066166,1031204106,0.5
2690,1026068418,1028006997,0.5
2691,1026123293,1031559165,0.5
2692,1026208660,1026470342,0.0
2693,1019581536,1020704764,0.5
2694,1028003975,1031211876,0.6666666666666667
2695,1028004109,1030210119,0.6666666666666667
2696,519825986,1026068418,0.0
2697,676930901,1031313151,0.5
2698,676930972,676931257,0.0
2699,676931171,1017053352,0.0
2700,920700118,1031559617,0.5
2701,944256723,1025280293,0.0
2702,944256723,988509148,0.0
2703,947941918,1031313155,0.5
2704,951353093,1013336910,0.5
2705,1017053352,1030210317,0.5
2706,1024202345,1030841680,0.0
2707,1030196265,1031176840,0.0
2708,1015289346,1026229786,0.0
2709,1015815891,1021732883,0.0
2710,1018870665,1021188497,0.0
2711,1021653584,1026472216,0.0
2712,1021731680,1028311199,0.5
2713,1021732883,1026566001,0.0
2714,1025280293,1031176840,0.5
2715,934729034,1031490826,0.5
2716,988638385,1031203902,0.5
2717,990711368,1031211876,0.5
2718,1026066166,1026123293,0.0
2719,1026116621,1030841680,0.5
2720,1026118966,1031559165,0.5
2721,1026470342,1031313155,0.5
2722,1027266569,1031559165,0.5
2723,1030841680,1031559165,0.6666666666666667
2724,428224858,1028311245,0.5
2725,519825986,1026204454,0.0
2726,676930901,1030841680,0.5
2727,920701603,1030210317,0.5
2728,947941918,1031559617,0.5
2729,964741318,1030841680,0.5
2730,1012808131,1028311245,0.0
2731,1030259444,1031176840,0.0
2732,1030948996,1030950024,0.0
2733,1021653584,1028006997,0.5
2734,1021727734,1030949136,0.5
2735,1021731680,1031203902,0.5
2736,933697724,1026204454,0.0
2737,960206221,1021727734,0.0
2738,961543112,1021188377,0.0
2739,969358269,1031176840,0.5
2740,969358269,1026066166,0.0
2741,990711368,1014999752,0.5
2742,1026119464,1026120318,0.0
2743,1026470342,1028003996,0.5
2744,1019581536,1026211301,0.5
2745,676931257,1017053352,0.0
2746,920700118,988509148,0.0
2747,944256723,1030196265,0.5
2748,951353093,1015619258,0.5
2749,1027834092,1028004109,0.0
2750,1030210317,1031203969,0.0
2751,1015289679,1028311245,0.5
2752,1015815891,1020704764,0.0
2753,1015815891,1026066166,0.0
2754,1018870665,1030950024,0.5
2755,1021653584,1026566001,0.0
2756,1021727734,1031313155,0.5
2757,1021731680,1026116621,0.0
2758,925217532,969358269,0.0
2759,932493922,1015815891,0.0
2760,932493922,1021727734,0.0
2761,969358269,990711368,0.0
2762,988638385,1018870665,0.0
2763,1001971697,1027266569,0.0
2764,1026066166,1031559617,0.5
2765,1026123293,1028003975,0.5
2766,1026211301,1026566001,0.0
2767,1026470342,1030196265,0.5
2768,1012808131,1021188497,0.5
2769,1014614356,1026066166,0.5
2770,414518744,1031313155,0.5
2771,415260959,1031203969,0.5
2772,415260959,676931257,0.0
2773,428224858,951441234,0.0
2774,519825986,1031204106,0.5
2775,676931058,1031313151,0.5
2776,920700118,1030841680,0.5
2777,951353093,1030948996,0.5
2778,951441234,1026470342,0.0
2779,1030228934,1031559617,0.0
2780,1015289679,1021754882,0.0
2781,1021653584,1031559165,0.5
2782,1021731680,1031203808,0.5
2783,1021754882,1026123293,0.0
2784,925217532,1021731680,0.0
2785,925217532,1012808131,0.5
2786,932493922,961543112,0.0
2787,932493922,990711368,0.0
2788,933659723,1031204106,0.5
2789,933697724,988638385,0.0
2790,934729034,1028003996,0.5
2791,969358269,1028004221,0.5
2792,988638385,1031313155,0.5
2793,1031203808,1031313151,0.6666666666666667
2794,1026119464,1030949136,0.5
2795,1026566001,1028003996,0.5
2796,1012808131,1021727076,0.5
2797,1015608105,1026211301,0.5
2798,1015608105,1017053352,0.5
2799,1024202345,1026211301,0.5
2800,676930972,1021731680,0.0
2801,676930972,933659723,0.0
2802,676930972,1030210317,0.5
2803,676931058,1030950024,0.5
2804,920700118,1030948996,0.5
2805,920700118,1014614356,0.5
2806,947941918,1026068418,0.0
2807,951353093,1026123293,0.0
2808,1017053352,1031559617,0.5
2809,1030196265,1031559165,0.0
2810,1018870665,1021731652,0.0
2811,1021188497,1028003996,0.5
2812,1021727734,1031203808,0.5
2813,1021732883,1028006997,0.5
2814,925217532,1030949136,0.5
2815,932493922,1026123293,0.0
2816,933659723,986349135,0.0
2817,960206221,1013336910,0.5
2818,961543112,1026066166,0.0
2819,988638385,1026470342,0.0
2820,1001971697,1026068418,0.0
2821,1001971697,1028004109,0.5
2822,1031204106,1031313155,0.6666666666666667
2823,1014614356,1026068418,0.5
2824,1014999752,1026123293,0.5
2825,1019581536,1021732883,0.5
2826,415260959,1021653584,0.0
2827,519825986,1001971697,0.0
2828,676930901,1026472216,0.0
2829,676931171,986349135,0.0
2830,920701603,1021731652,0.0
2831,1027834092,1028311245,0.0
2832,1030949136,1030950024,0.0
2833,1015289679,1021731680,0.0
2834,1015289679,1031204106,0.5
2835,1015815891,1021653584,0.0
2836,1021727734,1026066166,0.0
2837,1021731652,1026208660,0.0
2838,1021733731,1026124433,0.0
2839,926152545,1030259444,0.5
2840,930572575,1019581536,0.5
2841,933659723,1031490826,0.5
2842,960206221,1026120318,0.0
2843,969358269,986349135,0.0
2844,988638385,1030259444,0.5
2845,990711368,1031313151,0.5
2846,1026119464,1028311199,0.5
2847,1026208660,1031203969,0.5
2848,1027266569,1030259444,0.5
2849,1014999752,1026119464,0.5
2850,1015619258,1026211301,0.5
2851,414518744,1026068418,0.0
2852,415260959,990711368,0.0
2853,428224858,1026208660,0.0
2854,676931171,1021731652,0.0
2855,964741318,1021727734,0.0
2856,1017053352,1021727734,0.0
2857,1017053352,1027834092,0.5
2858,1020704764,1021732883,0.0
2859,1020704764,1028311199,0.5
2860,1021731680,1028004221,0.5
2861,1021732883,1031176840,0.5
2862,1021733731,1031559617,0.5
2863,1025280293,1030948996,0.5
2864,1025280293,1026120318,0.0
2865,1025280293,1026123293,0.0
2866,925217532,1021653584,0.0
2867,926152545,1026066166,0.0
2868,930572575,1015289679,0.0
2869,932493922,1001971697,0.0
2870,933659723,1026472216,0.0
2871,933697724,1021727734,0.0
2872,934729034,1021188497,0.0
2873,961543112,1013336910,0.5
2874,969358269,1026208660,0.0
2875,986349135,1030949136,0.5
2876,1001971697,1030228934,0.5
2877,1026120318,1026124433,0.0
2878,1026123293,1026124433,0.0
2879,1026472216,1030948996,0.5
2880,1012808131,1030949136,0.6666666666666667
2881,1012808131,1026472216,0.5
2882,1013336910,1026566001,0.5
2883,1028311245,1030259444,0.6666666666666667
2884,1030841680,1031176840,0.6666666666666667
2885,519825986,1028004109,0.5
2886,676930901,961538323,0.0
2887,920700118,1001971697,0.0
2888,951353093,1021734055,0.0
2889,1017053352,1026116621,0.0
2890,1015608105,1028311199,0.0
2891,1027834092,1028003996,0.0
2892,1018870665,1021733731,0.0
2893,1021188377,1030210119,0.5
2894,1021188377,1030210317,0.5
2895,1021731680,1030196265,0.5
2896,1021733731,1026119464,0.0
2897,1021734055,1025280293,0.0
2898,1025280293,1028003996,0.5
2899,926152545,1031313155,0.5
2900,933697724,1030196265,0.5
2901,961538323,1024350367,0.0
2902,969358269,1026472216,0.0
2903,988509148,1024350367,0.0
2904,1026124433,1030949136,0.5
2905,1026124433,1031203969,0.5
2906,1026208660,1031559165,0.5
2907,1026211301,1027266569,0.0
2908,1012808131,1021732883,0.5
2909,1014614356,1026204454,0.5
2910,1015619258,1031203902,0.6666666666666667
2911,1015619258,1031490826,0.6666666666666667
2912,1028003996,1030210119,0.6666666666666667
2913,1028006997,1030949136,0.6666666666666667
2914,1031313151,1031559165,0.6666666666666667
2915,676930972,1021731652,0.0
2916,676931058,1031203808,0.5
2917,676931171,1030228934,0.5
2918,964741318,1031176840,0.5
2919,1019581536,1028003996,0.0
2920,1031204106,1031559165,0.0
2921,1015815891,1026204454,0.0
2922,1018870665,1026068418,0.0
2923,1020704764,1026472216,0.0
2924,1021188497,1026472216,0.0
2925,1021188497,1026566001,0.0
2926,1021734055,1031203969,0.5
2927,934729034,1028006997,0.5
2928,988638385,1028311199,0.5
2929,990711368,1026118966,0.0
2930,1001971697,1028311245,0.5
2931,1030259444,1031313151,0.6666666666666667
2932,1026124433,1027834092,0.5
2933,1026566001,1030950024,0.5
2934,1014614356,1030196265,0.6666666666666667
2935,1028311199,1030210317,0.6666666666666667
2936,414518744,934729034,0.0
2937,415260959,933659723,0.0
2938,428224858,1031176840,0.5
2939,428224858,1028311199,0.5
2940,676931257,1021754882,0.0
2941,944256723,1001971697,0.0
2942,947941918,1026118966,0.0
2943,1027834092,1031313151,0.0
2944,1030210119,1031559165,0.0
2945,1020704764,1028004109,0.5
2946,1021653584,1031204106,0.5
2947,1021727076,1031204106,0.5
2948,1021727076,1026116621,0.0
2949,1021731680,1026066166,0.0
2950,925217532,960206221,0.0
2951,926152545,1021188377,0.0
2952,926152545,1021731680,0.0
2953,933659723,1015815891,0.0
2954,934729034,1014999752,0.5
2955,960206221,1015619258,0.5
2956,988638385,1014614356,0.5
2957,1026120318,1026204454,0.0
2958,1026204454,1030949136,0.5
2959,1015608105,1026210303,0.5
2960,415260959,920700118,0.0
2961,944256723,1021731652,0.0
2962,951441234,960206221,0.0
2963,1013336910,1031313151,0.0
2964,1030948996,1031176840,0.0
2965,1020704764,1030259444,0.5
2966,1021727076,1021733731,0.0
2967,1021727076,1031203808,0.5
2968,1021727734,1024350367,0.0
2969,1021732883,1026124433,0.0
2970,1021734055,1030949136,0.5
2971,925217532,1021754882,0.0
2972,930572575,1031313151,0.5
2973,933697724,1021727076,0.0
2974,934729034,1026229786,0.0
2975,960206221,1026210303,0.0
2976,986349135,1026204454,0.0
2977,990711368,1031559165,0.5
2978,1026208660,1026210303,0.0
2979,1015608105,1021731652,0.5
2980,1028006997,1031490826,0.6666666666666667
2981,1028311245,1030949136,0.6666666666666667
2982,415260959,1026120318,0.0
2983,415260959,1028006997,0.5
2984,676930972,960206221,0.0
2985,676931257,1015815891,0.0
2986,676931257,1021731680,0.0
2987,676931257,988509148,0.0
2988,676931257,1031559165,0.5
2989,920701603,960206221,0.0
2990,944256723,1021754882,0.0
2991,947941918,1026208660,0.0
2992,1014999752,1028311199,0.0
2993,1015289679,1028004221,0.5
2994,1021188497,1021653584,0.0
2995,1021188497,1030949136,0.5
2996,1021653584,1026123293,0.0
2997,1021734055,1026208660,0.0
2998,1021754882,1026566001,0.0
2999,926152545,1021731652,0.0
3000,926152545,1026472216,0.0
3001,933697724,1031203969,0.5
3002,934729034,961543112,0.0
3003,960206221,1025280293,0.0
3004,961543112,1024350367,0.0
3005,969358269,1028003975,0.5
3006,988509148,1031559617,0.5
3007,1001971697,1021188497,0.0
3008,1001971697,1012808131,0.5
3009,1026120318,1031490826,0.5
3010,1013336910,1021188377,0.5
3011,1015608105,1031211876,0.6666666666666667
3012,1027834092,1031559617,0.6666666666666667
3013,1028004109,1031559617,0.6666666666666667
3014,414518744,951441234,0.0
3015,920701603,1026123293,0.0
3016,944256723,1021734055,0.0
3017,944256723,1014999752,0.5
3018,947941918,1028006997,0.5
3019,1014999752,1028004221,0.0
3020,1030210317,1030950024,0.0
3021,1015289346,1030210119,0.5
3022,1015289679,1019581536,0.5
3023,1021727734,1030950024,0.5
3024,1021727734,1028311245,0.5
3025,925217532,988509148,0.0
3026,930572575,1014614356,0.5
3027,933697724,1015619258,0.5
3028,986349135,1026068418,0.0
3029,990711368,1021732883,0.0
3030,1001971697,1013336910,0.5
3031,1030949136,1031313155,0.6666666666666667
3032,1026066166,1026566001,0.0
3033,1026068418,1026123293,0.0
3034,1026118966,1026566001,0.0
3035,1026124433,1026470342,0.0
3036,1026204454,1031211876,0.5
3037,1026210303,1030950024,0.5
3038,1027266569,1031176840,0.5
3039,1012808131,1026119464,0.5
3040,1013336910,1026124433,0.5
3041,1015619258,1030950024,0.6666666666666667
3042,415260959,951441234,0.0
3043,519825986,1021732883,0.0
3044,676931058,1021733731,0.0
3045,676931171,1026116621,0.0
3046,944256723,1026119464,0.0
3047,1017053352,1026229786,0.0
3048,1013336910,1028004109,0.0
3049,1028004221,1028311199,0.0
3050,1015815891,1030210119,0.5
3051,1021188497,1031203902,0.5
3052,1021727734,1026204454,0.0
3053,1021731652,1031490826,0.5
3054,1021754882,1030950024,0.5
3055,930572575,1026066166,0.0
3056,932493922,1026566001,0.0
3057,932493922,944256723,0.0
3058,933659723,1021188377,0.0
3059,934729034,1026210303,0.0
3060,961538323,1021733731,0.0
3061,986349135,1028003975,0.5
3062,990711368,1028311199,0.5
3063,1026066166,1031203808,0.5
3064,1026068418,1026118966,0.0
3065,1026116621,1030228934,0.5
3066,1026204454,1027266569,0.0
3067,1026229786,1030841680,0.5
3068,1026229786,1031313151,0.5
3069,1027266569,1031211876,0.5
3070,1014999752,1021653584,0.5
3071,1019581536,1025280293,0.5
3072,1028311199,1031490826,0.6666666666666667
3073,519825986,1015608105,0.5
3074,676931058,1015289679,0.0
3075,676931257,1018870665,0.0
3076,676931257,964741318,0.0
3077,920701603,1026210303,0.0
3078,920701603,1012808131,0.5
3079,944256723,1026204454,0.0
3080,947941918,986349135,0.0
3081,1021727076,1026210303,0.0
3082,1021731652,1031204106,0.5
3083,925217532,1028004221,0.5
3084,926152545,1021754882,0.0
3085,932493922,1026124433,0.0
3086,933659723,1021188497,0.0
3087,1026068418,1026124433,0.0
3088,1026116621,1026210303,0.0
3089,1026118966,1030259444,0.5
3090,1026119464,1031203902,0.5
3091,1026124433,1026566001,0.0
3092,1026208660,1031559617,0.5
3093,1026211301,1030949136,0.5
3094,1026566001,1028311199,0.5
3095,1012808131,1026211301,0.5
3096,1015608105,1027266569,0.5
3097,1019581536,1026124433,0.5
3098,676930972,1027266569,0.0
3099,676931171,930572575,0.0
3100,676931171,988638385,0.0
3101,676931171,1031203902,0.5
3102,920700118,1021188497,0.0
3103,1014614356,1028311245,0.0
3104,1030196265,1031490826,0.0
3105,1031176840,1031559617,0.0
3106,1015289346,1021727076,0.0
3107,1015815891,1026124433,0.0
3108,1018870665,1025280293,0.0
3109,1020704764,1027266569,0.0
3110,1021731652,1028003975,0.5
3111,1021731652,1030841680,0.5
3112,1021731680,1031559617,0.5
3113,1021733731,1026204454,0.0
3114,1021733731,1027834092,0.5
3115,1021754882,1028006997,0.5
3116,925217532,1014614356,0.5
3117,926152545,1031211876,0.5
3118,926152545,1012808131,0.5
3119,930572575,1031176840,0.5
3120,960206221,1026208660,0.0
3121,969358269,1031211876,0.5
3122,986349135,1012808131,0.5
3123,990711368,1021188377,0.0
3124,1026118966,1031203969,0.5
3125,1027266569,1031313155,0.5
3126,1013336910,1026204454,0.5
3127,414518744,676930901,0.0
3128,676931257,1028311245,0.5
3129,920700118,1026118966,0.0
3130,920701603,1024350367,0.0
3131,951441234,1021734055,0.0
3132,1017053352,1031211876,0.5
3133,1031176840,1031203969,0.0
3134,1031203808,1031559617,0.0
3135,1015289346,1030950024,0.5
3136,1015289679,1021188497,0.0
3137,1021653584,1021732883,0.0
3138,1021727734,1026472216,0.0
3139,1021731652,1031211876,0.5
3140,1025280293,1028004221,0.5
3141,925217532,1031313155,0.5
3142,926152545,944256723,0.0
3143,930572575,1021188377,0.0
3144,933697724,960206221,0.0
3145,934729034,1028311245,0.5
3146,960206221,1021731680,0.0
3147,960206221,1030950024,0.5
3148,960206221,1014614356,0.5
3149,961538323,1028311245,0.5
3150,969358269,1015815891,0.0
3151,988638385,1021188377,0.0
3152,990711368,1030841680,0.5
3153,1026120318,1031313155,0.5
3154,1026124433,1031490826,0.5
3155,1012808131,1024350367,0.5
3156,1014614356,1021653584,0.5
3157,1015619258,1021754882,0.5
3158,415260959,1031313155,0.5
3159,676930901,920700118,0.0
3160,676930972,676931058,0.0
3161,676931171,933659723,0.0
3162,947941918,1031203969,0.5
3163,1017053352,1026124433,0.0
3164,1015289346,1031559617,0.5
3165,1021731652,1030228934,0.5
3166,926152545,1030196265,0.5
3167,934729034,1026066166,0.0
3168,986349135,1031203969,0.5
3169,1026066166,1026211301,0.0
3170,1026118966,1031559617,0.5
3171,1026118966,1026120318,0.0
3172,1026210303,1027834092,0.5
3173,1026229786,1031203808,0.5
3174,1026472216,1027834092,0.5
3175,1027266569,1028311199,0.5
3176,1013336910,1021727734,0.5
3177,1015619258,1030948996,0.6666666666666667
3178,1019581536,1030210317,0.6666666666666667
3179,1024202345,1026066166,0.5
3180,1024202345,1027266569,0.5
3181,414518744,1021732883,0.0
3182,676930901,1020704764,0.0
3183,676931171,947941918,0.0
3184,944256723,961543112,0.0
3185,951353093,1021733731,0.0
3186,951441234,1030949136,0.5
3187,951441234,964741318,0.0
3188,964741318,1026068418,0.0
3189,1015289346,1021188377,0.0
3190,1015289346,1030210317,0.5
3191,1018870665,1026229786,0.0
3192,1021188377,1026066166,0.0
3193,1021653584,1026116621,0.0
3194,1021727076,1021754882,0.0
3195,930572575,1021731652,0.0
3196,930572575,961538323,0.0
3197,932493922,1021754882,0.0
3198,933659723,1030196265,0.5
3199,933697724,1028003975,0.5
3200,934729034,1021731652,0.0
3201,934729034,1028311199,0.5
3202,960206221,961543112,0.0
3203,960206221,1031203808,0.5
3204,986349135,1021734055,0.0
3205,986349135,1026470342,0.0
3206,988638385,1028003996,0.5
3207,990711368,1026120318,0.0
3208,1026116621,1031203902,0.5
3209,1026118966,1030949136,0.5
3210,1026123293,1031203808,0.5
3211,1026123293,1027834092,0.5
3212,1026204454,1031203808,0.5
3213,1026204454,1030841680,0.5
3214,1026211301,1028311199,0.5
3215,1013336910,1031176840,0.6666666666666667
3216,1013336910,1031203969,0.6666666666666667
3217,1014614356,1015815891,0.5
3218,1014614356,1031559165,0.6666666666666667
3219,1014999752,1018870665,0.5
3220,1030841680,1031203969,0.6666666666666667
3221,414518744,1028006997,0.5
3222,414518744,1031313151,0.5
3223,415260959,1015289679,0.0
3224,415260959,1025280293,0.0
3225,415260959,1026123293,0.0
3226,415260959,1014614356,0.5
3227,519825986,1026472216,0.0
3228,676931058,988638385,0.0
3229,944256723,1031313155,0.5
3230,951441234,1030948996,0.5
3231,951441234,1014999752,0.5
3232,964741318,1021733731,0.0
3233,1012808131,1031313155,0.0
3234,1019581536,1030841680,0.0
3235,1015289346,1028006997,0.5
3236,1015815891,1019581536,0.5
3237,1021188377,1021653584,0.0
3238,1021188497,1021734055,0.0
3239,1021727076,1030210317,0.5
3240,1021727076,1024202345,0.5
3241,1021732883,1028311199,0.5
3242,1025280293,1031313155,0.5
3243,925217532,1030228934,0.5
3244,925217532,1030948996,0.5
3245,926152545,1026116621,0.0
3246,932493922,1015608105,0.5
3247,933659723,1026118966,0.0
3248,933697724,1026124433,0.0
3249,960206221,1031559617,0.5
3250,961543112,1030841680,0.5
3251,969358269,1030228934,0.5
3252,1026124433,1031203808,0.5
3253,1026229786,1031559165,0.5
3254,1026470342,1030210317,0.5
3255,1026472216,1031559617,0.5
3256,1012808131,1030210119,0.6666666666666667
3257,1014999752,1026210303,0.5
3258,428224858,676930901,0.0
3259,519825986,676930901,0.0
3260,676930901,1031176840,0.5
3261,676930972,1028004221,0.5
3262,944256723,1028006997,0.5
3263,1028311199,1031313155,0.0
3264,1018870665,1028311245,0.5
3265,1021188377,1026068418,0.0
3266,1021653584,1030210119,0.5
3267,1021727076,1031313151,0.5
3268,1021731652,1031559165,0.5
3269,1021731680,1024202345,0.5
3270,1025280293,1031203902,0.5
3271,926152545,930572575,0.0
3272,930572575,1030210317,0.5
3273,933659723,990711368,0.0
3274,961538323,1026211301,0.0
3275,988509148,1031313155,0.5
3276,988638385,1031559165,0.5
3277,1026120318,1030950024,0.5
3278,1013336910,1031559617,0.6666666666666667
3279,1015608105,1021727734,0.5
3280,1024202345,1026472216,0.5
3281,414518744,1026120318,0.0
3282,415260959,1001971697,0.0
3283,676930901,1026229786,0.0
3284,676931058,1021754882,0.0
3285,944256723,1021727076,0.0
3286,1017053352,1026204454,0.0
3287,1028003996,1028311245,0.0
3288,1028004221,1031313151,0.0
3289,1030259444,1030950024,0.0
3290,1015289346,1026118966,0.0
3291,1015289679,1024202345,0.5
3292,1021727076,1026208660,0.0
3293,1021731652,1030950024,0.5
3294,1021731680,1030950024,0.5
3295,1021733731,1028311199,0.5
3296,930572575,1030948996,0.5
3297,932493922,1028003996,0.5
3298,933697724,1028004221,0.5
3299,961538323,1021734055,0.0
3300,961538323,1030196265,0.5
3301,969358269,1021727076,0.0
3302,1001971697,1026211301,0.0
3303,1026066166,1031313155,0.5
3304,1026116621,1026119464,0.0
3305,1026210303,1031204106,0.5
3306,1026211301,1026229786,0.0
3307,1026229786,1026472216,0.0
3308,1019581536,1021188497,0.5
3309,1028311199,1030210119,0.6666666666666667
3310,414518744,1001971697,0.0
3311,414518744,1015608105,0.5
3312,519825986,947941918,0.0
3313,676930972,1021754882,0.0
3314,676930972,920701603,0.0
3315,676931171,1031204106,0.5
3316,676931257,1026118966,0.0
3317,920700118,960206221,0.0
3318,920700118,951441234,0.0
3319,1024202345,1028003975,0.0
3320,1030210119,1031559617,0.0
3321,1031211876,1031559617,0.0
3322,1015289679,1031203969,0.5
3323,1021731680,1026470342,0.0
3324,1021733731,1030949136,0.5
3325,933659723,1028006997,0.5
3326,933659723,944256723,0.0
3327,934729034,961538323,0.0
3328,1001971697,1031559617,0.5
3329,1001971697,1015608105,0.5
3330,1026068418,1030196265,0.5
3331,1026068418,1030210317,0.5
3332,1026123293,1031211876,0.5
3333,1026211301,1028006997,0.5
3334,1013336910,1021188497,0.5
3335,1014999752,1030196265,0.6666666666666667
3336,1015619258,1021731680,0.5
3337,1015619258,1026066166,0.5
3338,1015619258,1026119464,0.5
3339,1019581536,1031211876,0.6666666666666667
3340,414518744,1031176840,0.5
3341,414518744,1028003996,0.5
3342,415260959,1021188377,0.0
3343,428224858,930572575,0.0
3344,428224858,933659723,0.0
3345,519825986,1020704764,0.0
3346,519825986,1026116621,0.0
3347,676931058,961543112,0.0
3348,920700118,1015608105,0.5
3349,944256723,1021653584,0.0
3350,944256723,947941918,0.0
3351,951441234,1001971697,0.0
3352,951441234,1015608105,0.5
3353,1028006997,1028311199,0.0
3354,1015289346,1030196265,0.5
3355,1018870665,1031203902,0.5
3356,1021653584,1031211876,0.5
3357,1021732883,1028004221,0.5
3358,1021754882,1024350367,0.0
3359,933697724,1018870665,0.0
3360,933697724,1021188497,0.0
3361,961543112,1021733731,0.0
3362,961543112,1015619258,0.5
3363,1024350367,1031176840,0.5
3364,1026068418,1030841680,0.5
3365,1026118966,1031204106,0.5
3366,1026120318,1030949136,0.5
3367,1026229786,1031204106,0.5
3368,1012808131,1026210303,0.5
3369,1013336910,1030228934,0.6666666666666667
3370,1015619258,1026116621,0.5
3371,1024202345,1031211876,0.6666666666666667
3372,428224858,1015815891,0.0
3373,676931171,1026124433,0.0
3374,676931257,1031490826,0.5
3375,920701603,951441234,0.0
3376,944256723,1030948996,0.5
3377,951441234,1021731652,0.0
3378,964741318,1031204106,0.5
3379,1017053352,1031490826,0.5
3380,1017053352,1028003996,0.5
3381,1028003996,1028006997,0.0
3382,1015289679,1017053352,0.0
3383,1021188497,1031203969,0.5
3384,1021653584,1028311245,0.5
3385,1021731680,1031203969,0.5
3386,1021731680,1026566001,0.0
3387,932493922,933659723,0.0
3388,933659723,1018870665,0.0
3389,961543112,1018870665,0.0
3390,1024202345,1030196265,0.6666666666666667
3391,1028004109,1030228934,0.6666666666666667
3392,414518744,1030228934,0.5
3393,414518744,415260959,0.0
3394,519825986,1030950024,0.5
3395,676931058,1026116621,0.0
3396,920700118,1026229786,0.0
3397,947941918,1031490826,0.5
3398,951441234,1012808131,0.5
3399,964741318,1026204454,0.0
